id,degree,eigenvector,closeness,page_name,predicted_eigen,eigen_residual,degree_rank,eigen_rank,closeness_rank,betweenness,betweenness_rank,bonacich_neutral,bonacich_neutral_rank,bonacich_supportive,bonacich_supportive_rank,bonacich_suppressive,bonacich_suppressive_rank,rank_change_supportive,rank_change_suppressive
8319,0.012422360248447204,6.003882491674136e-07,0.2327998652330229,Jonathan Edwards - Plaid Cymru,-0.0003892254421783044,0.0003898258304274718,3051.0,5040.0,5258.0,4.0669366807211495e-06,3299.0,0.1855055680509868,3445.0,0.08670209959936041,3553.0,5.984264221847137e-07,5038.0,108.0,1593.0
8322,0.009316770186335404,0.0016403321494061443,0.46573092799872984,Albert Weiler,-0.002233418852042748,0.003873751001448892,3418.0,1123.0,1767.0,3.524643568332242e-06,3365.0,0.1921854082899869,2729.0,0.09438589166336944,2491.0,0.0016398933710626321,1088.0,-238.0,-1641.0
8324,0.08385093167701864,0.0015420453264423433,0.5301423822873991,Anthony Housefather,0.04202722298470391,-0.04048517765826157,665.0,1157.0,777.0,0.0001393893835428895,1719.0,0.27845003566156296,548.0,0.16773945655760836,540.0,0.0015356577532512224,1121.0,-8.0,573.0
8328,0.021739130434782608,0.0006631375745998758,0.514015740649959,Simona Bonafè,0.005143354787415028,-0.0044802172128151525,2319.0,1654.0,968.0,2.9773723718353573e-06,3408.0,0.1934460151728302,2626.0,0.09243855119327253,2698.0,0.0006627218939949944,1610.0,72.0,-1016.0
8330,0.012422360248447204,3.92458568209316e-06,0.3208254265269387,Osmar Almeida Junior,-0.0003892254421783044,0.0003931500278603975,3051.0,4368.0,4235.0,1.857428681893084e-07,4049.0,0.18607950643108545,3342.0,0.08738427826677422,3395.0,3.888841712562668e-06,4360.0,53.0,1018.0
8335,0.20496894409937888,0.4365284401465083,0.7429733411799021,Bernd Lange,0.11395076596941724,0.3225776741770911,117.0,44.0,14.0,0.007894830495939757,83.0,0.49367105009487466,59.0,0.4613866103285916,45.0,0.4365167004962375,44.0,-14.0,-15.0
8342,0.015527950310559006,1.5273401462693514e-08,0.21392392946415595,Cllr Cahal Burke,0.0014549679676861393,-0.0014549526942846766,2776.0,5590.0,5384.0,5.872708812802834e-05,2168.0,0.18594703077591015,3374.0,0.08663627322883574,3568.0,1.512160650606176e-08,5588.0,194.0,2214.0
8347,0.027950310559006212,0.016687668342218496,0.40819444224221263,Michael Ludwig,0.008831741607143917,0.007855926735074579,2025.0,459.0,2906.0,7.45178289332444e-05,2032.0,0.20079433314122838,2141.0,0.10280474746791873,1911.0,0.01668763533190132,459.0,-230.0,-1682.0
8348,0.30434782608695654,0.06405872514944182,0.6411729231924789,Rüdiger Kruse,0.17296495508507945,-0.10890622993563763,52.0,262.0,148.0,0.004298006110490897,175.0,0.4724441591480127,72.0,0.32738753965142764,123.0,0.06405058128929013,262.0,51.0,190.0
8350,0.0,2.8826373333054545e-07,0.28417967088373214,Iain Stewart MP,-0.007765999081636081,0.007766287345369411,4944.0,5239.0,4893.0,0.0,4316.0,0.17968149154329482,4572.0,0.08340986190748995,4416.0,2.83800160589636e-07,5239.0,-156.0,667.0
8351,0.41304347826086957,0.7769135694456952,0.6189948912313035,Sigmar Gabriel,0.237511724430335,0.5394018450153603,19.0,10.0,238.0,0.003834746106418497,199.0,0.7442231611630558,13.0,0.7513589079283512,10.0,0.7769126683134295,10.0,-3.0,-3.0
8354,0.006211180124223602,6.97404528032413e-07,0.2973863429737086,Bob Blackman MP,-0.0040776122619071925,0.004078309666435225,3825.0,4991.0,4686.0,1.1939793039204203e-05,2902.0,0.18359417786242135,3757.0,0.08587366509819183,3727.0,6.897539321507192e-07,4989.0,-30.0,1232.0
8359,0.034161490683229816,0.000361546869084737,0.4879068618522135,Morten Bødskov,0.012520128426872805,-0.012158581557788067,1765.0,1941.0,1321.0,4.232985479940401e-05,2340.0,0.20196370124155696,2078.0,0.09797029016938597,2195.0,0.0003611288631070648,1899.0,117.0,-179.0
8363,0.037267080745341616,2.742114392025866e-05,0.42154503839770135,黎敬瑋 Lai King Wai,0.01436432183673725,-0.014336900692816991,1656.0,3435.0,2617.0,0.0019253063464731832,353.0,0.20197747413277198,2075.0,0.09741155031692869,2242.0,2.7176280576323224e-05,3429.0,167.0,1354.0
8372,0.024844720496894408,0.0004886007622064995,0.47319128728107746,Rebecca White MP,0.006987548197279472,-0.006498947435072972,2172.0,1797.0,1583.0,5.4794539834772915e-06,3189.0,0.20764548526757318,1827.0,0.10993713071394837,1597.0,0.0003203531196896636,1953.0,-230.0,126.0
8373,0.006211180124223602,1.7860552424747817e-05,0.2915446330047362,John Erskine for the Highlands and Islands,-0.0040776122619071925,0.004095472814331941,3825.0,3717.0,4793.0,6.511446321508727e-05,2112.0,0.18065714221449297,4305.0,0.0834547513560149,4359.0,1.7858783711941583e-05,3705.0,54.0,-600.0
8374,0.015527950310559006,0.0031635263549238016,0.5084547165860412,Andreas Bühl,0.0014549679676861393,0.0017085583872376623,2776.0,842.0,1043.0,1.3557512294017262e-05,2861.0,0.19360854864383073,2610.0,0.09545160931903812,2395.0,0.0031628342966680055,812.0,-215.0,-1798.0
8377,0.012422360248447204,0.00023499861061544359,0.49182644679203563,Niki Scherak,-0.0003892254421783044,0.0006242240527937479,3051.0,2130.0,1274.0,2.1376488702288e-05,2661.0,0.18501953745137362,3518.0,0.08641590328319076,3616.0,0.0002347389347079417,2102.0,98.0,-1416.0
8379,0.0,1.335813833131387e-06,0.3043962085862894,José Nunes,-0.007765999081636081,0.007767334895469212,4944.0,4755.0,4552.0,0.0,4316.0,0.17891388895089527,4713.0,0.08289521860631668,4631.0,1.3238001525226672e-06,4751.0,-82.0,38.0
8382,0.021739130434782608,0.00012108477035525961,0.48297277348322853,Andreas Steenberg,0.005143354787415028,-0.005022270017059769,2319.0,2393.0,1396.0,4.139991678157312e-06,3289.0,0.19408069509298403,2563.0,0.09290986373908677,2640.0,0.00012070063748231965,2368.0,77.0,-195.0
8386,0.027950310559006212,7.138431088648693e-05,0.4473245884227461,Margarita Zavala,0.008831741607143917,-0.00876035729625743,2025.0,2713.0,2132.0,0.0006092987163731322,813.0,0.1954349970487984,2463.0,0.09300122137825223,2629.0,7.093486071492737e-05,2687.0,166.0,224.0
8388,0.009316770186335404,2.4580058623296747e-05,0.4348414369371887,Adilton Sachetti,-0.002233418852042748,0.002257998910666045,3418.0,3520.0,2376.0,3.6264560906937064e-05,2405.0,0.18298306207073323,3856.0,0.0850700387969659,3924.0,2.4369006899751393e-05,3507.0,68.0,-349.0
8392,0.021739130434782608,0.004296654335209411,0.7007808052214739,Iurie Leancă,0.005143354787415028,-0.0008467004522056173,2319.0,732.0,41.0,0.0017711454918198275,382.0,0.2025125307260693,2048.0,0.10250299271945741,1920.0,0.004284944825734686,720.0,-128.0,-1328.0
8395,0.11490683229813664,0.002732673595303467,0.5150198605828297,Julie Owens MP,0.06046915708334835,-0.05773648348804489,404.0,878.0,948.0,3.858776812421498e-06,3328.0,0.3418637971927122,243.0,0.24355305253656875,252.0,0.00168281092239129,1079.0,9.0,836.0
8397,0.009316770186335404,0.000794595060551538,0.4091690137884648,Wilhelm Korth,-0.002233418852042748,0.003028013912594286,3418.0,1550.0,2878.0,8.782715073982347e-05,1931.0,0.18814655370817826,3090.0,0.09024148701523028,2938.0,0.0007943656646864231,1509.0,-152.0,-1581.0
8404,0.0,3.448337185907213e-08,0.22021749741979735,Pacho Santos,-0.007765999081636081,0.00776603356500794,4944.0,5505.0,5353.0,0.0,4316.0,0.17656023629532064,5553.0,0.08085014940737863,5558.0,3.417812303610541e-08,5505.0,5.0,-48.0
8405,0.06832298136645963,0.001038451181845929,0.5142472713284879,Maja Panduro,0.03280625593538169,-0.03176780475353576,879.0,1438.0,963.0,0.0005367412402586027,867.0,0.22817571438872788,1229.0,0.11589351616291681,1385.0,0.00103754340435218,1399.0,156.0,170.0
8407,0.0,3.826500396474333e-06,0.2518869734443967,David Lammy,-0.007765999081636081,0.007769825582032555,4944.0,4380.0,5159.0,0.0,4316.0,0.1766242353740919,5457.0,0.08090526258686624,5458.0,3.825509825312116e-06,4367.0,1.0,-1090.0
8411,0.059006211180124224,5.7108369426056555e-05,0.42879589440741994,Amy Adams,0.027273675705788356,-0.0272165673363623,1057.0,2892.0,2466.0,1.1602686039975327e-05,2911.0,0.22208922722293417,1372.0,0.11176278720569476,1515.0,5.599462295158487e-05,2880.0,143.0,1508.0
8412,0.009316770186335404,0.0022916351397608914,0.37584726007113606,"Katharina Dröge, MdB",-0.002233418852042748,0.0045250539918036395,3418.0,947.0,3279.0,3.513086029592939e-08,4234.0,0.1853787830370344,3468.0,0.08790036930919366,3297.0,0.002291610147325062,917.0,-171.0,-2551.0
8413,0.052795031055900624,0.0007040317192029146,0.4694981894966228,Penny Sharpe MLC,0.02358528888605947,-0.02288125716685656,1193.0,1619.0,1685.0,2.906855474279266e-05,2498.0,0.23523177222715522,1087.0,0.13291372247755529,977.0,0.00044634956022302104,1802.0,-110.0,715.0
8419,0.046583850931677016,5.3335247039287617e-05,0.4260584440792191,Ivan Della Valle,0.01989690206633058,-0.019843566819291295,1382.0,2946.0,2542.0,1.1692371550989507e-05,2907.0,0.22118877939996656,1393.0,0.11413022032848115,1443.0,5.294488935151787e-05,2926.0,50.0,1533.0
8420,0.006211180124223602,3.5228312205266213e-07,0.29437417637254326,Stephen Metcalfe,-0.0040776122619071925,0.004077964545029246,3825.0,5195.0,4735.0,1.6973234190007922e-06,3576.0,0.18348317260737168,3777.0,0.08578211810141978,3760.0,3.4633960288544033e-07,5193.0,-17.0,1416.0
8421,0.003105590062111801,1.3451754653338272e-05,0.3032301803109394,Artur Mas,-0.005921805671771637,0.005935257426424975,4292.0,3883.0,4580.0,2.2358553070494213e-05,2637.0,0.17859135591614864,4873.0,0.08214040922497642,4916.0,1.3450362005651374e-05,3866.0,43.0,-1007.0
8422,0.015527950310559006,0.0018753678862812348,0.3853497329888962,Markus Ganserer,0.0014549679676861393,0.0004203999185950955,2776.0,1059.0,3167.0,6.838575886121406e-06,3097.0,0.18894601061882593,3010.0,0.08990947868037553,2974.0,0.0018753417503437732,1028.0,-36.0,-1982.0
8427,0.003105590062111801,6.123891028481735e-07,0.2880218633796002,Delegate Greg Habeeb,-0.005921805671771637,0.005922418060874486,4292.0,5032.0,4821.0,0.0,4316.0,0.1784496768589712,4950.0,0.08201567799053056,4987.0,6.08017814888744e-07,5033.0,37.0,83.0
8428,0.003105590062111801,0.0007668959741489364,0.2984878909402986,Kirsten Kappert-Gonther,-0.005921805671771637,0.006688701645920573,4292.0,1563.0,4665.0,0.0,4316.0,0.18035853013747133,4390.0,0.08394314041394131,4236.0,0.0007668862853260959,1522.0,-154.0,-2868.0
8433,0.003105590062111801,1.7617962454460116e-08,0.1824862540589655,Eugenio Govea,-0.005921805671771637,0.005921823289734091,4292.0,5563.0,5548.0,0.0,4316.0,0.1785172899099901,4918.0,0.08207331930496042,4954.0,1.742594718107405e-08,5564.0,36.0,646.0
8434,0.14596273291925466,0.0027960528575309484,0.5162586346651447,Matt Thistlethwaite MP,0.0789110911819928,-0.07611503832446186,245.0,873.0,934.0,7.812284454935337e-05,2007.0,0.361298579765434,201.0,0.2558862740658847,225.0,0.0017490879931369554,1066.0,24.0,865.0
8435,0.0,1.7918776760283833e-07,0.18804577309223464,Silvia Garza,-0.007765999081636081,0.007766178269403684,4944.0,5345.0,5535.0,0.0,4316.0,0.17707040971880958,5192.0,0.08126749217382596,5209.0,1.7775634743836846e-07,5343.0,17.0,151.0
8438,0.0,2.2760916048372572e-05,0.4211057209676886,Dr. Baburam Bhattarai,-0.007765999081636081,0.007788759997684453,4944.0,3624.0,2627.0,0.0,4316.0,0.17657749347304058,5521.0,0.08089252324236698,5481.0,2.2562138407703493e-05,3607.0,-40.0,-1914.0
8440,0.0,7.616153774766486e-10,0.13739030986642517,Cliff Rosenberger,-0.007765999081636081,0.007765999843251458,4944.0,5661.0,5638.0,0.0,4316.0,0.17653671283759778,5605.0,0.08082948505390795,5608.0,7.394940808869733e-10,5662.0,3.0,57.0
8441,0.009316770186335404,1.3951765502656478e-05,0.3376484164430453,Labour for Hamilton West,-0.002233418852042748,0.0022473706175454044,3418.0,3865.0,3966.0,2.1102020564834987e-05,2667.0,0.18379739952710833,3727.0,0.08575170819094166,3769.0,1.326010003874797e-05,3878.0,42.0,151.0
8447,0.037267080745341616,1.0290535088125367e-05,0.3029508837754179,許毓仁,0.01436432183673725,-0.014354031301649124,1656.0,4021.0,4586.0,0.001008935227680585,642.0,0.20197383075830194,2076.0,0.09733627538380178,2249.0,1.018095045386855e-05,4009.0,173.0,1933.0
8448,0.006211180124223602,0.00024933580503361675,0.3781596465275615,Carsten Rasmussen,-0.0040776122619071925,0.004326948066940809,3825.0,2105.0,3261.0,0.0,4316.0,0.18244443155787052,3956.0,0.08510652691735567,3919.0,0.00024926605520349975,2074.0,-37.0,-1882.0
8451,0.027950310559006212,3.259512828605567e-06,0.3040460112424206,Francisco Cabeza De Vaca,0.008831741607143917,-0.008828482094315311,2025.0,4434.0,4565.0,0.00014286579743676495,1705.0,0.19480760529214777,2506.0,0.09242101302177112,2700.0,3.2377923519503714e-06,4425.0,194.0,1919.0
8457,0.0,3.7611439273772366e-07,0.26957327800412884,Dr Shirin Sharmin Chaudhury,-0.007765999081636081,0.007766375196028818,4944.0,5184.0,5069.0,0.0,4316.0,0.17651869200071216,5642.0,0.08081533441870374,5645.0,3.724162277502789e-07,5183.0,3.0,-459.0
8463,0.0,1.0727337394242413e-06,0.3199232149892286,Juliana di Tullio,-0.007765999081636081,0.007767071815375505,4944.0,4840.0,4252.0,0.0,4316.0,0.17699377164688243,5213.0,0.08122542449129891,5217.0,1.066814313424369e-06,4831.0,4.0,-382.0
8470,0.0,6.38015725638812e-05,0.44015231033202534,Jean-Jacques Urvoas,-0.007765999081636081,0.007829800654199961,4944.0,2802.0,2290.0,0.0,4316.0,0.17877321486753295,4783.0,0.0827330915023516,4681.0,6.372651924346002e-05,2774.0,-102.0,-2009.0
8475,0.0,0.016243948041586305,0.390680909876047,Anja König,-0.007765999081636081,0.024009947123222387,4944.0,462.0,3097.0,0.0,4316.0,0.18436800201383574,3621.0,0.09249619600171448,2691.0,0.01624399094333839,462.0,-930.0,-3159.0
8485,0.012422360248447204,0.0014135531171410177,0.4915690030556044,Annie Schreijer,-0.0003892254421783044,0.001802778559319322,3051.0,1239.0,1284.0,0.00012037483104170931,1784.0,0.1938787035589818,2592.0,0.09512322466346429,2427.0,0.0014131705422367042,1197.0,-165.0,-1395.0
8486,0.17080745341614906,0.4735556553062207,0.5940715582650529,Ulrich Kelber,0.09366463846090833,0.37989101684531235,174.0,35.0,295.0,0.00020204882424307703,1424.0,0.4817598582052305,61.0,0.46590988555518065,43.0,0.47355471318086273,35.0,-18.0,-26.0
8491,0.012422360248447204,0.0007218850526754706,0.4937803374741392,Michele Emiliano,-0.0003892254421783044,0.001111110494853775,3051.0,1602.0,1238.0,3.4697031694653145e-05,2421.0,0.18560548596105264,3427.0,0.08712082089198417,3455.0,0.000721444689824886,1557.0,28.0,-1870.0
8504,0.0,0.0004278211331365962,0.34663276182469205,Willi Zylajew,-0.007765999081636081,0.008193820214772676,4944.0,1869.0,3823.0,0.0,4316.0,0.17732138251275387,5143.0,0.08178250805337353,5097.0,0.00042776565638028035,1826.0,-46.0,-3317.0
8506,0.018633540372670808,0.03449086482407248,0.4726618476703257,Diana Lehmann,0.0032991613775505847,0.031191703446521897,2542.0,343.0,1598.0,6.3912967986872916e-06,3118.0,0.20088303913248123,2130.0,0.1098475494475553,1603.0,0.03449071162759766,343.0,-527.0,-1787.0
8514,0.13354037267080746,0.002635112349931125,0.5196430163357049,Graham Perrett MP,0.07153431754253502,-0.0688992051926039,290.0,889.0,895.0,4.387592795243335e-05,2318.0,0.35288538360196137,222.0,0.24950515507990162,236.0,0.001616464071336337,1093.0,14.0,871.0
8515,0.024844720496894408,1.5114731856667143e-05,0.31194743015706944,Alberto Zolezzi - Movimento 5 Stelle,0.006987548197279472,-0.0069724334654228046,2172.0,3813.0,4403.0,3.19691407713239e-07,3937.0,0.19951252757082266,2214.0,0.09781884892994384,2204.0,1.5010912278319216e-05,3801.0,-10.0,1587.0
8527,0.009316770186335404,0.0007478254023285129,0.5325428079997949,Bob Casey,-0.002233418852042748,0.002981244254371261,3418.0,1586.0,735.0,9.77821450700421e-05,1882.0,0.183623024473517,3749.0,0.08588076070712085,3723.0,0.0007466477116507374,1543.0,-26.0,-2206.0
8539,0.037267080745341616,0.0010478077187154717,0.5252982270425535,Renata Briano,0.01436432183673725,-0.013316514118021778,1656.0,1433.0,823.0,0.00028475518845402065,1229.0,0.201803875187039,2084.0,0.09757083141444477,2223.0,0.0010471432758718119,1391.0,139.0,-693.0
8546,0.037267080745341616,0.0008280887751799118,0.5145561554988056,Gessica Rostellato - Deputata alla Camera,0.01436432183673725,-0.013536233061557337,1656.0,1533.0,958.0,0.0003748895654697014,1034.0,0.20206710374526862,2072.0,0.09775137878650297,2208.0,0.0008276681555240302,1488.0,136.0,-584.0
8548,0.07763975155279502,4.278076661399846e-05,0.45607523346435447,Rogério Peninha Mendonça,0.03833883616497502,-0.03829605539836102,724.0,3115.0,1949.0,0.0006538092536763004,790.0,0.23118973923971078,1167.0,0.11686351006973825,1349.0,4.239167338926914e-05,3103.0,182.0,1936.0
8552,0.009316770186335404,4.714320186860104e-07,0.29855684837430035,Marlin Stutzman,-0.002233418852042748,0.002233890284061434,3418.0,5114.0,4664.0,4.3587112011711546e-05,2322.0,0.18234088954247377,3974.0,0.08444324741076462,4095.0,4.662922111995855e-07,5111.0,121.0,1137.0
8554,0.040372670807453416,0.001461150853672113,0.6398832219510843,魏嘉賢,0.01620851524660169,-0.014747364392929577,1565.0,1194.0,154.0,0.003972380511224758,192.0,0.20869386888702793,1785.0,0.10353775477051222,1876.0,0.0014506950259256,1163.0,91.0,-622.0
8557,0.006211180124223602,1.202782394570013e-06,0.3385681887087724,Governor Rick Snyder,-0.0040776122619071925,0.004078815044301762,3825.0,4793.0,3950.0,0.00013053854863207193,1749.0,0.18073004251119024,4280.0,0.08353974897342237,4329.0,1.192170198112654e-06,4787.0,49.0,507.0
8560,0.006211180124223602,0.0005601455644936586,0.3868493415186364,Silvia Breher,-0.0040776122619071925,0.0046377578264008516,3825.0,1734.0,3141.0,0.0,4316.0,0.1829292392839921,3864.0,0.08607753835004522,3687.0,0.0005599603071620722,1695.0,-177.0,-2169.0
8568,0.08074534161490683,0.001435643993483673,0.663686755016102,Zeca Dirceu,0.04018302957483946,-0.03874738558135579,695.0,1218.0,86.0,0.01676944189104408,38.0,0.24940557334951427,823.0,0.134045973484857,949.0,0.0014252845412944853,1185.0,126.0,362.0
8571,0.015527950310559006,7.538003439429268e-08,0.15542413597182766,"Dr Lisa Cameron MP  East Kilbride, Strathaven & Lesmahagow",0.0014549679676861393,-0.001454892587651745,2776.0,5425.0,5604.0,2.8429679603985893e-07,3955.0,0.18777005811535377,3128.0,0.08819076667524134,3254.0,7.528152864349365e-08,5423.0,126.0,2295.0
8580,0.009316770186335404,0.001070136252767581,0.4101152918362773,Manuel Westphal,-0.002233418852042748,0.003303555104810329,3418.0,1423.0,2848.0,0.0,4316.0,0.19075327751187082,2839.0,0.09283230367661424,2650.0,0.0010698097357249286,1383.0,-189.0,-1456.0
8581,0.006211180124223602,0.0005580681783997529,0.3682706849815385,Marcel Hafke,-0.0040776122619071925,0.004635680440306945,3825.0,1738.0,3451.0,1.4833930738573037e-06,3613.0,0.18127646900060584,4188.0,0.08419393785935599,4174.0,0.0005580552980468584,1697.0,-14.0,-2491.0
8583,0.0,1.217705015638601e-05,0.33918259462323175,Claude  Goasguen,-0.007765999081636081,0.007778176131792467,4944.0,3935.0,3934.0,0.0,4316.0,0.1774324431442065,5118.0,0.08160106807642768,5124.0,1.2168829842223401e-05,3923.0,6.0,-1195.0
8602,0.024844720496894408,2.3840473391357858e-08,0.19822226338716362,PK Kunhalikutty,0.006987548197279472,-0.0069875243568060805,2172.0,5537.0,5458.0,4.733318358443603e-05,2279.0,0.1912683184969651,2802.0,0.08985696094685164,2986.0,2.33531162452479e-08,5537.0,184.0,2735.0
8607,0.027950310559006212,0.00022472845712679594,0.4622362627204847,Enrico Berlinguer,0.008831741607143917,-0.008607013150017122,2025.0,2149.0,1844.0,0.00012516740453750295,1765.0,0.19659850572961984,2398.0,0.09427184493090734,2501.0,0.00022405084025414398,2119.0,103.0,-279.0
8610,0.012422360248447204,1.2121076180934943e-05,0.3274256835450058,Eric Thiébaut,-0.0003892254421783044,0.00040134651835923934,3051.0,3941.0,4102.0,0.0,4316.0,0.18540821613775207,3463.0,0.08660428299397488,3577.0,1.2112616581306044e-05,3930.0,114.0,467.0
8617,0.003105590062111801,1.8966474559708057e-08,0.1713794854022678,Ганбаатар Сайнхүү,-0.005921805671771637,0.005921824638246196,4292.0,5553.0,5575.0,0.00017565430147964693,1538.0,0.17830124036540768,5045.0,0.08189485987428305,5079.0,1.8720754364129095e-08,5553.0,34.0,508.0
8621,0.059006211180124224,8.972896654711613e-05,0.4566194355277406,Hélène Laverdière NPD Laurier/Ste-Marie,0.027273675705788356,-0.027183946739241238,1057.0,2555.0,1938.0,0.00036371908051132296,1054.0,0.21681100978869494,1522.0,0.10703445886575967,1723.0,8.91378337545239e-05,2525.0,201.0,1003.0
8622,0.034161490683229816,7.009917925843853e-06,0.3010017444915914,Mauro Guerra Villarreal,0.012520128426872805,-0.012513118508946961,1765.0,4152.0,4610.0,7.995511431079389e-05,1996.0,0.1988145647218456,2248.0,0.09496921689761673,2440.0,6.9586542601081615e-06,4141.0,192.0,1893.0
8625,0.034161490683229816,0.007485222503801565,0.5739123092430309,Mark Hauptmann,0.012520128426872805,-0.005034905923071239,1765.0,599.0,413.0,1.5185105129668876e-05,2806.0,0.22588385708137784,1287.0,0.12387971503260914,1165.0,0.007482649873843926,599.0,-122.0,-688.0
8626,0.003105590062111801,0.0017723626774905727,0.4995423406436186,Philipp Amthor,-0.005921805671771637,0.00769416834926221,4292.0,1084.0,1156.0,0.0,4316.0,0.1830652788755297,3846.0,0.0872124733855688,3429.0,0.0017719218304106856,1055.0,-417.0,-2791.0
8630,0.11801242236024845,4.923351919040845e-05,0.4279664500038846,吳思瑤,0.062313350493212794,-0.062264116974022385,380.0,2998.0,2491.0,0.00020213738334918236,1423.0,0.2680216226946595,640.0,0.14361352996588267,783.0,4.871419976309536e-05,2984.0,143.0,2344.0
8634,0.006211180124223602,2.1503869027964434e-07,0.09989324880213943,Nursel Aydoğan,-0.0040776122619071925,0.004077827300597472,3825.0,5324.0,5679.0,0.0,4316.0,0.18026999502454835,4431.0,0.083125806612766,4545.0,2.150364303416998e-07,5321.0,114.0,890.0
8637,0.006211180124223602,0.0004120479185953676,0.4596245271550177,Vincent Peillon,-0.0040776122619071925,0.00448966018050256,3825.0,1887.0,1883.0,1.446708611826077e-06,3616.0,0.18083591587847078,4259.0,0.08378324341733792,4271.0,0.00041179547119838766,1847.0,12.0,-2412.0
8639,0.0,5.657928071198802e-09,0.17976795567124804,Chris Heaton-Harris MP,-0.007765999081636081,0.007766004739564152,4944.0,5641.0,5554.0,0.0,4316.0,0.17659283170058424,5497.0,0.08088541132121456,5497.0,5.549397709763835e-09,5641.0,0.0,144.0
8646,0.006211180124223602,0.0020743068758258443,0.6539377205763991,Lois Frankel,-0.0040776122619071925,0.006151919137733037,3825.0,1006.0,114.0,7.689053409010385e-05,2015.0,0.18652733182914155,3289.0,0.0896088344944133,3023.0,0.0020636522400172374,979.0,-266.0,-2310.0
8647,0.012422360248447204,1.8340673165532196e-06,0.31853755298063097,Antônio Andrade,-0.0003892254421783044,0.00039105950949485757,3051.0,4636.0,4272.0,0.0011786645758216255,556.0,0.18449490757100578,3604.0,0.08591733001237828,3712.0,1.8165777743085808e-06,4635.0,108.0,1031.0
8648,0.0,2.928119931294029e-10,0.11065768417414565,Knut Arild Hareide,-0.007765999081636081,0.007765999374448074,4944.0,5679.0,5673.0,0.0,4316.0,0.17664899564810685,5427.0,0.08092069537300765,5445.0,2.910490852034166e-10,5679.0,18.0,252.0
8650,0.059006211180124224,3.7536810605696344e-05,0.4215764355555171,劉世芳-高雄芳城市,0.027273675705788356,-0.02723613889518266,1057.0,3202.0,2616.0,0.00011903676970657586,1790.0,0.22533328587897342,1298.0,0.11491356804715527,1414.0,3.7167057712811294e-05,3189.0,116.0,1891.0
8652,0.0,0.00032156800109080404,0.3928153469414109,Marc Biadacz,-0.007765999081636081,0.008087567082726885,4944.0,1992.0,3076.0,0.0,4316.0,0.17835535978548728,5016.0,0.08279533785096496,4650.0,0.00032145390366339956,1950.0,-366.0,-3066.0
8656,0.006211180124223602,2.9399348771742175e-06,0.3227099728578144,Afonso Hamm,-0.0040776122619071925,0.004080552196784367,3825.0,4463.0,4180.0,1.620063444553706e-06,3589.0,0.18201009414585653,4065.0,0.08467536517725777,4020.0,2.9123461873907354e-06,4457.0,-45.0,392.0
8659,0.018633540372670808,2.782373363059261e-05,0.37514489194118045,Leslie Williams,0.0032991613775505847,-0.003271337643919992,2542.0,3423.0,3293.0,4.742806049066254e-06,3249.0,0.19367157531406395,2606.0,0.09368626279328691,2551.0,2.305116969765923e-05,3583.0,-55.0,977.0
8668,0.015527950310559006,3.26632508367432e-07,0.29432872915453046,George Eustice,0.0014549679676861393,-0.0014546413351777718,2776.0,5216.0,4736.0,2.5446728114431567e-05,2566.0,0.18891718869732538,3013.0,0.08910967628717628,3089.0,3.2175093448612833e-07,5217.0,76.0,2204.0
8675,0.07453416149068323,6.78018290582117e-05,0.4011958774278686,Randy Hoback M P,0.03649464275511058,-0.03642684092605237,778.0,2751.0,2966.0,3.377054734370949e-05,2431.0,0.26666944687869615,645.0,0.1559744404763066,644.0,6.633819688319883e-05,2740.0,-1.0,2095.0
8679,0.034161490683229816,0.00016158138501492117,0.4151261759024195,Joanna Kluzik-Rostkowska,0.012520128426872805,-0.012358547041857883,1765.0,2284.0,2756.0,3.233666741936945e-05,2450.0,0.20022633596062728,2167.0,0.09644412395354053,2315.0,0.00016150279343437669,2245.0,148.0,78.0
8685,0.003105590062111801,0.0008247181384345424,0.40953506218159985,Jochen Ritter,-0.005921805671771637,0.006746523810206179,4292.0,1536.0,2859.0,0.0,4316.0,0.184911931862835,3536.0,0.08838440856681441,3217.0,0.0008244768618010931,1492.0,-319.0,-2044.0
8687,0.049689440993788817,0.000746243079860289,0.49577962503463807,David Feeney MP,0.021741095476195023,-0.020994852396334734,1281.0,1587.0,1204.0,2.939990422606683e-05,2491.0,0.23460508921835152,1101.0,0.1340092185164355,950.0,0.00045389512480766665,1794.0,-151.0,693.0
8690,0.0,2.38454743422898e-08,0.21220420551720273,Jacob Rees-Mogg,-0.007765999081636081,0.007766022927110423,4944.0,5536.0,5398.0,0.0,4316.0,0.17668498650827777,5386.0,0.08096055178004863,5389.0,2.3695319495397424e-08,5536.0,3.0,150.0
8694,0.006211180124223602,7.177556764368746e-05,0.4197592164017547,Brian Schatz,-0.0040776122619071925,0.00414938782955088,3825.0,2711.0,2658.0,0.0,4316.0,0.18053377061295056,4338.0,0.08343017126268931,4366.0,7.116451311442723e-05,2683.0,28.0,-1655.0
8699,0.0,4.241800066324744e-09,0.1319468090281156,Délio Malheiros,-0.007765999081636081,0.007766003323436147,4944.0,5644.0,5643.0,0.0,4316.0,0.1765210490478195,5623.0,0.08081798697066729,5628.0,4.18819395863226e-09,5644.0,5.0,21.0
